Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40134712,08/28/2018 01:55:00 PM,08/28/2018 01:55:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11375,,,,,BURNS STREET,71 AVENUE,INTERSECTION,Forest Hills,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,08/27/2018 01:55:00 PM,06 QUEENS,,QUEENS,1027145,201426,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.71944057228103,-73.84525603649531,"(40.71944057228103, -73.84525603649531)"
39574627,06/26/2018 08:34:13 AM,06/26/2018 10:46:06 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11213,,,,,SCHENECTADY AVENUE,HERKIMER STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,06/26/2018 04:34:13 PM,The Police Department issued a summons in response to the complaint.,06/26/2018 10:46:06 AM,03 BROOKLYN,,BROOKLYN,1002842,186563,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67872957530235,-73.93297022357072,"(40.67872957530235, -73.93297022357072)"
42031771,03/23/2019 12:25:32 PM,04/03/2019 02:08:38 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10025,851 WEST END AVENUE,WEST END AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,04/03/2019 02:08:38 PM,07 MANHATTAN,1018890060,MANHATTAN,992392,230322,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.798852931104726,-73.97059266253866,"(40.798852931104726, -73.97059266253866)"
39874714,07/30/2018 10:39:00 AM,07/30/2018 10:39:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11234,BAUGHMAN PLACE,BAUGHMAN PLACE,FLATBUSH AVENUE,TROY AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,07/30/2018 10:39:00 AM,18 BROOKLYN,,BROOKLYN,1002709,165225,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62016169202496,-73.93350812327327,"(40.62016169202496, -73.93350812327327)"
39574633,06/26/2018 01:50:26 PM,06/26/2018 02:06:38 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10301,120 SHERMAN AVENUE,SHERMAN AVENUE,BENZIGER AVENUE,CORSON AVENUE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,06/26/2018 09:50:26 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/26/2018 02:06:38 PM,01 STATEN ISLAND,5000250072,STATEN ISLAND,961838,171896,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63846305468829,-74.0807532757365,"(40.63846305468829, -74.0807532757365)"
40166652,09/01/2018 06:15:00 AM,09/02/2018 01:08:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,10467,KNOX PLACE,KNOX PLACE,WEST MOSHOLU PARKWAY NORTH,WEST GUN HILL ROAD,,,BLOCKFACE,BRONX,,N/A,Closed,,The Department of Environmental Protection has investigated this complaint and has performed repair work.,09/02/2018 01:08:00 PM,07 BRONX,,BRONX,1016551,260706,OTHER,Unspecified,BRONX,,,,,,,,40.88219278919987,-73.88318872724905,"(40.88219278919987, -73.88318872724905)"
40134717,08/28/2018 02:52:00 PM,08/28/2018 02:52:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11220,,,,,68 STREET,4 AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,08/27/2018 02:52:00 PM,10 BROOKLYN,,BROOKLYN,977801,170741,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6353188331468,-74.02323546628296,"(40.6353188331468, -74.02323546628296)"
40166654,09/01/2018 10:55:00 AM,09/11/2018 12:08:00 PM,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11206,66 MAUJER STREET,MAUJER STREET,LORIMER ST,LEONARD ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Environmental Protection requires contact with the complainant to investigate this complaint. The complaint was closed because attempts made to contact the complainant by phone and/or letter received no response.,09/11/2018 12:08:00 PM,01 BROOKLYN,3027920012,BROOKLYN,998674,198134,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71049705512158,-73.94797234119409,"(40.71049705512158, -73.94797234119409)"
40444434,10/02/2018 11:14:00 AM,10/02/2018 11:14:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11417,,,,,91 STREET,107 AVENUE,INTERSECTION,Ozone Park,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,10/01/2018 11:14:00 AM,10 QUEENS,,QUEENS,1026682,186473,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.67840037204428,-73.8470205141132,"(40.67840037204428, -73.8470205141132)"
42031774,03/23/2019 07:33:43 PM,03/23/2019 10:46:29 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11416,84-14 102 AVENUE,102 AVENUE,84 STREET,86 STREET,,,ADDRESS,OZONE PARK,,Precinct,Closed,03/24/2019 03:33:43 AM,The Police Department issued a summons in response to the complaint.,03/23/2019 10:46:29 PM,09 QUEENS,4090850006,QUEENS,1024538,187414,PHONE,Unspecified,QUEENS,,,,,,,,40.68099321771054,-73.85474460663737,"(40.68099321771054, -73.85474460663737)"
39574651,06/26/2018 12:36:47 PM,07/13/2018 05:00:31 PM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11362,46-21 247 STREET,247 STREET,DEAD END,DEEPDALE AVENUE,,,ADDRESS,LITTLE NECK,,N/A,Closed,09/24/2018 12:36:47 PM,"The Department of Parks and Recreation inspected the requested repair site. The timeframe for repair work depends on available funding for the program, the severity of damage, and the other sidewalk requests in the surrounding district. For more information, refer to the information sheet that you received from the agency.",07/13/2018 05:00:31 PM,11 QUEENS,4082060044,QUEENS,1056607,218000,PHONE,Unspecified,QUEENS,,,,,,,,40.76473995742612,-73.73879391091754,"(40.76473995742612, -73.73879391091754)"
41574188,01/31/2019 11:53:45 AM,02/16/2019 01:06:12 AM,DCA,Department of Consumer Affairs,Consumer Complaint,False Advertising,,11226,321 CLARKSON AVENUE,CLARKSON AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,02/16/2019 10:03:23 AM,"The Department of Consumer Affairs mailed you a complaint form. If you received the form and have not yet completed it, please do so. Be sure to follow the instructions on the form and return it to DCA with all required documentation.     311 can assist those who have not received the complaint form by creating a new Service Request. Additionally, 311 can assist those who returned the form but want to inquire about the status of the filed complaint.",02/16/2019 01:06:12 AM,09 BROOKLYN,3048280068,BROOKLYN,998396,178094,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65549228057935,-73.94901716328188,"(40.65549228057935, -73.94901716328188)"
42031775,01/31/2019 08:22:30 AM,03/23/2019 05:40:59 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10031,3565 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,03/23/2019 05:40:59 PM,09 MANHATTAN,1020930029,MANHATTAN,998116,240653,PHONE,Unspecified,MANHATTAN,,,,,,,,40.827201512663244,-73.94989733731555,"(40.827201512663244, -73.94989733731555)"
42031777,03/23/2019 09:33:52 AM,03/23/2019 01:25:58 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10457,2200 GRAND CONCOURSE,GRAND CONCOURSE,ANTHONY AVENUE,EAST 182 STREET,,,ADDRESS,BRONX,,Precinct,Closed,03/23/2019 05:33:52 PM,The Police Department responded to the complaint and took action to fix the condition.,03/23/2019 01:25:58 PM,05 BRONX,2031570026,BRONX,1011685,251145,ONLINE,Unspecified,BRONX,,,,,,,,40.85596724700746,-73.90082494808493,"(40.85596724700746, -73.90082494808493)"
39574652,06/26/2018 01:00:23 PM,06/26/2018 01:47:09 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11370,73-06 32 AVENUE,32 AVENUE,73 STREET,74 STREET,,,ADDRESS,EAST ELMHURST,,Precinct,Closed,06/26/2018 09:00:23 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,06/26/2018 01:47:10 PM,03 QUEENS,4011690003,QUEENS,1013632,215019,MOBILE,Unspecified,QUEENS,,,,,,,,40.756805162614825,-73.89394483498046,"(40.756805162614825, -73.89394483498046)"
39874730,07/30/2018 03:43:51 PM,07/31/2018 03:01:47 PM,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Dust from Construction,3+ Family Apartment Building,10003,59 EAST    3 STREET,EAST    3 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,09/13/2018 03:43:51 PM,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 45 days of the Service Request submission date.  Please note the Service Request number for future reference.,07/31/2018 03:01:47 PM,03 MANHATTAN,1004450055,MANHATTAN,987322,203482,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72518725487726,-73.98891679211673,"(40.72518725487726, -73.98891679211673)"
39874733,07/30/2018 04:42:06 PM,08/07/2018 11:24:59 AM,DFTA,HealthCare Connections,Alzheimer's Care,N/A,Senior Address,11216,,,,,,,ADDRESS,BROOKLYN,,N/A,Closed,08/13/2018 04:42:06 PM,"The Department for the Aging contacted you and provided the assistance requested.Â  No further updates will be available through 311.   If further assistance is needed, please open a new Service Request.",08/07/2018 11:24:59 AM,03 BROOKLYN,3018360083,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
39874732,07/30/2018 08:07:20 AM,08/08/2018 12:24:25 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,11434,,,,,157 STREET,145 AVENUE,INTERSECTION,JAMAICA,,N/A,Closed,08/10/2018 04:43:09 PM,The Department of Transportation investigated this Service Request and determined this street requires general maintenance.  This location has been processed into another system and is expected to be repaired in 30 days.,08/08/2018 12:24:25 PM,13 QUEENS,,QUEENS,1045150,181695,PHONE,Unspecified,QUEENS,,,,,,,,40.665178083397976,-73.78048150138375,"(40.665178083397976, -73.78048150138375)"
39574654,06/26/2018 09:00:45 AM,06/26/2018 04:03:22 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10469,2925 LACONIA AVENUE,LACONIA AVENUE,ARNOW AVENUE,ADEE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,06/26/2018 05:00:45 PM,The Police Department reviewed your complaint and provided additional information below.,06/26/2018 04:03:22 PM,11 BRONX,2045570057,BRONX,1024161,255642,PHONE,Unspecified,BRONX,,,,,,,,40.86826255466496,-73.85569862218757,"(40.86826255466496, -73.85569862218757)"
41574215,01/31/2019 11:12:00 AM,02/27/2019 09:46:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,21 ST E,AVE I,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,02/27/2019 09:46:00 AM,Unspecified BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,
42031778,03/24/2019 01:13:59 AM,03/24/2019 01:28:27 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10014,,,,,HUDSON STREET,BARROW STREET,INTERSECTION,NEW YORK,,Precinct,Closed,03/24/2019 09:13:59 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/24/2019 01:28:27 AM,02 MANHATTAN,,MANHATTAN,982414,205844,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73167071136886,-74.0066245929398,"(40.73167071136886, -74.0066245929398)"
39574660,06/26/2018 02:47:53 PM,06/26/2018 09:16:40 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,106 CORNELIA STREET,CORNELIA STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/26/2018 10:47:53 PM,The Police Department responded to the complaint and determined that police action was not necessary.,06/26/2018 09:16:40 PM,04 BROOKLYN,3033810032,BROOKLYN,1007599,190634,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.689892266557365,-73.91580570401234,"(40.689892266557365, -73.91580570401234)"
39574662,06/26/2018 04:33:24 PM,06/26/2018 08:59:21 PM,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11413,146-08 220 STREET,220 STREET,146 AVENUE,SPRINGFIELD LANE,,,ADDRESS,SPRINGFIELD GARDENS,,Precinct,Closed,06/27/2018 12:33:24 AM,The Police Department responded to the complaint and took action to fix the condition.,06/26/2018 08:59:21 PM,13 QUEENS,4134530007,QUEENS,1050841,180354,PHONE,Unspecified,QUEENS,,,,,,,,40.66145637500412,-73.75998121898483,"(40.66145637500412, -73.75998121898483)"
40134732,08/28/2018 02:08:00 PM,08/23/2018 09:52:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,FARMS RD W,BRYANT AVE,INTERSECTION,,,N/A,Pending,,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",08/23/2018 09:52:00 PM,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,
40444720,10/02/2018 01:39:46 PM,10/15/2018 09:55:00 AM,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,10472,1121 MORRISON AVENUE,MORRISON AVENUE,,,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10/15/2018 09:55:00 AM,09 BRONX,2037440034,BRONX,1019105,240689,PHONE,Unspecified,BRONX,,,,,,,,40.82724243354069,-73.87405669347525,"(40.82724243354069, -73.87405669347525)"
39574669,06/26/2018 08:48:26 AM,06/26/2018 03:26:51 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11233,1075 HERKIMER STREET,HERKIMER STREET,DEWEY PLACE,LOUIS PLACE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/26/2018 04:48:26 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/26/2018 03:26:51 PM,03 BROOKLYN,3015490059,BROOKLYN,1007050,186268,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67791002910098,-73.91780011849846,"(40.67791002910098, -73.91780011849846)"
42036099,03/23/2019 04:19:00 PM,03/28/2019 12:00:00 AM,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10312,267 GRANTWOOD AVENUE,GRANTWOOD AVENUE,SINCLAIR AVENUE,STAFFORD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,,03/28/2019 12:00:00 AM,03 STATEN ISLAND,5056680050,STATEN ISLAND,933583,140399,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.551893764882855,-74.18232319775214,"(40.551893764882855, -74.18232319775214)"
39574674,06/26/2018 02:09:58 PM,06/26/2018 03:47:23 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11235,2801 VOORHIES AVENUE,VOORHIES AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/26/2018 10:09:58 PM,The Police Department reviewed your complaint and provided additional information below.,06/26/2018 03:47:23 PM,15 BROOKLYN,3074730148,BROOKLYN,1000583,153185,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58711852576132,-73.94119538192466,"(40.58711852576132, -73.94119538192466)"
40803551,11/09/2018 07:11:29 PM,12/03/2018 08:25:06 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10039,2816 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",12/03/2018 08:25:06 AM,10 MANHATTAN,1020350001,MANHATTAN,1000961,240128,PHONE,Unspecified,MANHATTAN,,,,,,,,40.82575561305048,-73.93961867709716,"(40.82575561305048, -73.93961867709716)"
41012224,11/22/2018 02:57:00 AM,11/22/2018 04:15:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11206,,,BUSHWICK AVE,MESEROLE ST,BUSHWICK AVENUE,MESEROLE STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/22/2018 04:15:00 AM,01 BROOKLYN,,BROOKLYN,1000896,197368,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.70839066580321,-73.93995943852778,"(40.70839066580321, -73.93995943852778)"
39574676,06/26/2018 03:17:19 AM,06/26/2018 07:02:14 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,2103 MOHEGAN AVENUE,MOHEGAN AVENUE,EAST 180 STREET,EAST 181 STREET,,,ADDRESS,BRONX,,Precinct,Closed,06/26/2018 11:17:19 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/26/2018 07:02:14 AM,06 BRONX,,BRONX,1016523,247395,PHONE,Unspecified,BRONX,,,,,,,,40.84565825760464,-73.88335408459156,"(40.84565825760464, -73.88335408459156)"
39574679,06/26/2018 07:30:30 AM,06/26/2018 10:51:22 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,200 WEST 131 STREET,WEST 131 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,06/26/2018 03:30:30 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/26/2018 10:51:22 AM,10 MANHATTAN,1019330050,MANHATTAN,999270,235411,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.81281181632886,-73.94573926927536,"(40.81281181632886, -73.94573926927536)"
